trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,M_core_input_Me,Sigma_dilute,Z_base,Iron_Fraction,P_center_bar,T_deep,T_top,Delta_T,S_deep,S_top,Delta_S,dt_ds_total,DDC_Match_Ratio,Grad_Fuzzy,Grad_DDC,status
M1.0_T200.0_1299,mass,1.898e+27,1.0,200.0,1.0000005657630333,0.533015361469861,272.3960197693157,21.05263157894737,0.2,0.02,0.33,822611185.1483082,34026.1074634692,200.32626905555426,33825.78119441364,186.22981829777981,50585.58787573522,-50399.358057437435,-21940230363165.887,0.40023244686387344,-0.0012651735309646773,-0.003161096859783051,success
M5.0_T200.0_2528,mass,9.49e+27,1.0,200.0,4.999999286928375,0.958024866854015,183.6737752576072,31.578947368421055,0.021631578947368422,0.02,0.33,2629295553.36494,78530.32693166204,200.9981480455104,78329.32878361653,1327.0118191430747,50585.58787573522,-49258.576056592145,-70883440169581.55,0.9373953532728209,-0.0012640022460751385,-0.0013484195773554913,success
M1.0_T200.0_1481,mass,1.898e+27,1.0,200.0,1.0000002258886125,0.8370277852742297,81.36182466349268,73.6842105263158,0.011473684210526316,0.02,0.33,539637511.1279315,26683.08405945099,200.2033343443318,26482.880725106657,16128.035129656138,50585.58787573522,-34457.552746079076,-5485830399652.4795,0.9080984264929942,-0.0007559890102847315,-0.0008324967737300267,success
M1.0_T200.0_1503,mass,1.898e+27,1.0,200.0,0.999992042353383,0.788434870930886,115.07481870691669,78.94736842105263,0.03242105263157895,0.02,0.33,657157861.3738879,29297.959502496065,200.27030201787184,29097.689200478195,2268.248217970031,50585.58787573522,-48317.33965776519,-6620512483530.682,0.9664192691021308,-0.0007568482243131582,-0.0007831468685597728,success
M1.0_T200.0_1333,mass,1.898e+27,1.0,200.0,0.9999976280597055,0.5951949305247738,242.18568566842572,31.578947368421055,0.1371578947368421,0.02,0.33,789034659.6447439,35211.110855071965,200.49172227872623,35010.61913279324,307.14525603426324,50585.58787573522,-50278.44261970095,-18253707892017.445,0.7865410594273784,-0.0010939630498158855,-0.0013908530733440895,success
M1.0_T1000.0_2190,mass,1.898e+27,1.0,1000.0,0.999999246757568,0.8674078696167848,198.29856077489305,47.36842105263158,0.10573684210526316,0.02,0.33,629231714.6886678,123004.36855406844,1001.1127366128597,122003.25581745557,4664.837756206465,69425.39456699316,-64760.55681078669,-40616138828.80131,0.10821348561307037,-0.002519371500412831,-0.02328149293167702,success
M1.0_T200.0_1551,mass,1.898e+27,1.0,200.0,0.9999984352315664,0.5785045679904863,246.88607755254392,89.47368421052633,0.11621052631578947,0.02,0.33,1010932402.5917202,34923.44550048542,200.08026614468707,34723.36523434073,33.52571938624053,50585.58787573522,-50552.06215634898,-16760617169140.691,0.9772173627236476,-0.0012152689739576956,-0.0012436014957517367,success
M1.0_T500.0_1681,mass,1.898e+27,1.0,500.0,1.0000016229621338,1.090761658825757,25.80709724489738,21.05263157894737,0.011473684210526316,0.02,0.33,161625651.05357242,42871.13074844147,500.37907607931237,42370.75167236216,2756.1790630125242,61173.69258603222,-58417.5135230197,-154397505964.04764,0.06538794286576827,-0.0005556256827669297,-0.008497372121150022,success
M0.3_T500.0_782,mass,5.694e+26,1.0,500.0,,,,100.0,0.043000000000000003,0.02,0.33,,,,,,,,,,,,solver_returned_none
M0.3_T200.0_161,mass,5.694e+26,1.0,200.0,0.300004494747239,0.653054132023161,46.42022147613297,42.10526315789474,0.022000000000000002,0.02,0.33,233453094.91352928,16743.09821665732,200.06336680365268,16543.034849853666,4594.205789756885,50585.58787573522,-45991.38208597833,-1329270458234.702,0.901010656288094,-0.0006268979962229985,-0.0006957720109611565,success
M1.0_T1000.0_2042,mass,1.898e+27,1.0,1000.0,1.0000004367683675,1.3797167276739695,21.194415583425698,10.526315789473685,0.021947368421052632,0.02,0.33,74729145.36011423,60157.85001047427,1000.4463691072783,59157.40364136699,4400.796801315688,69425.39456699316,-65024.59776567747,-8135336861.8467455,0.00496802632994442,-0.0004890209983796078,-0.09843365672844144,success
M1.0_T1000.0_2301,mass,1.898e+27,1.0,1000.0,0.9999832866024156,1.1547211248645388,84.0837645824271,78.94736842105263,0.011473684210526316,0.02,0.33,475232445.347717,78407.9422851608,1000.5933587871967,77407.3489263736,4568.21694868771,69425.39456699316,-64857.177618305446,-11497883033.326519,0.017715747410183388,-0.00202588868658319,-0.11435524788633339,success
M5.0_T200.0_2627,mass,9.49e+27,1.0,200.0,5.000002338210342,0.9548412359802131,191.6728249146219,57.89473684210527,0.01905263157894737,0.02,0.33,2771798780.748821,77268.5875729295,200.24726579324175,77068.34030713626,1324.7431649252203,50585.58787573522,-49260.84471081,-69935659812427.516,0.9395627664772995,-0.0013225388291144668,-0.0014076109402174999,success
M5.0_T1000.0_3518,mass,9.49e+27,1.0,1000.0,4.999990738945184,1.062595929110711,491.59278524887105,78.94736842105263,0.04742105263157895,0.02,0.33,3599640813.066089,303758.6791753838,1000.4419317217685,302758.23724366206,5215.967999153584,69425.39456699316,-64209.426567839575,-324832579331.69727,0.14314235232465897,-0.0052277064723914414,-0.036521032297517096,success
M0.3_T500.0_538,mass,5.694e+26,1.0,500.0,0.30000223562776007,0.415028929113325,90.70373362107853,31.578947368421055,0.379,0.02,0.33,261517258.93539402,38617.740900761695,500.23707326521327,38117.50382749648,1900.5991933429361,59334.06817563134,-57433.4689822884,-259487891571.06705,0.5651781598523191,-0.002069498049205806,-0.00366167378043512,success
M0.3_T1000.0_1039,mass,5.694e+26,1.0,1000.0,0.3000018549286598,0.39435275123322056,92.9005612780577,57.89473684210527,0.4,0.02,0.33,335365811.72674376,53983.018136697974,1000.4351441434699,52982.582992554504,3629.1028873468235,66335.35511916141,-62706.252231814586,-16196717880.44062,0.25165984384619033,-0.003653565711984169,-0.014517873237723052,unphysical_radius
M0.3_T500.0_788,mass,5.694e+26,1.0,500.0,,,,100.0,0.169,0.02,0.33,,,,,,,,,,,,solver_returned_none
M5.0_T1000.0_3376,mass,9.49e+27,1.0,1000.0,5.000006670334731,1.1213748436266981,369.11119172857656,42.10526315789474,0.04226315789473684,0.02,0.33,2712078405.5094295,281472.66968468874,1000.3327709620385,280472.3369137267,5208.934777985144,69425.39456699316,-64216.45978900801,-266619284122.66626,0.10593012038329518,-0.0043919070115625925,-0.04146041744945644,success
M5.0_T500.0_2996,mass,9.49e+27,1.0,500.0,5.000000000475745,0.9588595864604105,422.81365316036437,47.36842105263158,0.04226315789473684,0.02,0.33,4127067227.3470817,195775.69050751612,500.2174563488417,195275.47305116727,3690.6789238077845,61173.69258603222,-57483.01366222444,-4222633058280.0513,0.6388383245882104,-0.0036167034275596446,-0.005661375168577965,success
M0.3_T200.0_282,mass,5.694e+26,1.0,200.0,0.30000333145596403,0.44315743050903067,80.48901949864506,73.6842105263158,0.043000000000000003,0.02,0.33,385743068.5938671,16497.144817072287,200.0889844765349,16297.055832595752,873.7447557413968,50585.58787573522,-49711.84311999382,-1616866115225.873,0.9298418060195607,-0.0010040597193989257,-0.0010798177850241805,success
M1.0_T200.0_1221,mass,1.898e+27,1.0,200.0,0.9999991800164351,0.9723228585701175,10.445768629871324,5.2631578947368425,0.011473684210526316,0.02,0.33,92087067.43961683,21021.860642460037,200.2034014160696,20821.657241043966,15971.390251191042,50585.58787573522,-34614.19762454418,-4209510235853.437,0.5666776421803312,-0.00024047147433844574,-0.0004243532061953515,success
M0.3_T1000.0_1087,mass,5.694e+26,1.0,1000.0,0.30000135807752876,0.46751618426622965,90.24936107697502,73.6842105263158,0.14800000000000002,0.02,0.33,367395577.82103205,56565.63311706301,1000.2733137550239,55565.35980330798,4398.025563124688,69425.39456699316,-65027.369003868465,-7641994436.684725,0.18894394533465195,-0.0028060329775863846,-0.014851139964376321,success
M1.0_T1000.0_2008,mass,1.898e+27,1.0,1000.0,,,,0.0,0.08478947368421053,0.02,0.33,,,,,,,,,,,,solver_returned_none
M1.0_T500.0_1747,mass,1.898e+27,1.0,500.0,0.9999996692424787,0.8488666560211044,146.63822729480307,36.8421052631579,0.07431578947368421,0.02,0.33,521316226.45065206,69436.23547410098,500.6279083434011,68935.60756575757,2921.1897079368005,61173.69258603222,-58252.50287809542,-391122892552.7879,0.4815112806466577,-0.0013745636659321459,-0.0028546863202999957,success
M0.3_T1000.0_1197,mass,5.694e+26,1.0,1000.0,,,,100.0,0.35800000000000004,0.02,0.33,,,,,,,,,,,,solver_returned_none
M1.0_T500.0_1831,mass,1.898e+27,1.0,500.0,0.9999961222785757,0.6808570192751497,228.1795914227471,57.89473684210527,0.11621052631578947,0.02,0.33,808953361.2370366,77825.49494031112,500.274037988271,77325.22090232285,2925.908966756132,61173.69258603222,-58247.78361927609,-715567911778.0846,0.6722718078302007,-0.0020811259081732524,-0.0030956614332679163,success
M5.0_T200.0_2601,mass,9.49e+27,1.0,200.0,4.999999978898953,1.0043854980812745,60.62142156190025,52.631578947368425,0.0035789473684210526,0.02,0.33,1667795464.9836447,63386.42306386601,200.63546993780815,63185.7875939282,28635.326077824924,50585.58787573522,-21950.261797910294,-55355051624729.82,0.7708073157766983,-0.0008271300325706975,-0.0010730697745612936,success
M1.0_T500.0_1682,mass,1.898e+27,1.0,500.0,0.9999999180827859,1.072548675759982,34.760146925699296,21.05263157894737,0.021947368421052632,0.02,0.33,184528928.52882117,46359.62506449735,500.49559926360826,45859.12946523374,2768.329466509417,61173.69258603222,-58405.36311952281,-166274959967.5433,0.125594329958804,-0.0006466843271606455,-0.0051489930108529845,success
M0.3_T200.0_297,mass,5.694e+26,1.0,200.0,0.2999997936530064,0.316149476172325,93.89645679530783,73.6842105263158,0.35800000000000004,0.02,0.33,407873226.86255944,11104.836745680404,200.20570870138073,10904.631036979024,172.4342339570932,49675.15325827628,-49502.71902431919,-1227293734696.607,0.5164342213381161,-0.002308105857565651,-0.004469312377450882,unphysical_radius
M1.0_T200.0_1459,mass,1.898e+27,1.0,200.0,1.0000015839804512,0.5105584781369993,281.61632569523334,63.15789473684211,0.2,0.02,0.33,1005515596.1872128,32384.43810735956,200.7138644402355,32183.724242919325,151.7424624710825,50585.58787573522,-50433.845413264135,-19237957003588.58,0.40746400978935654,-0.001485285201368104,-0.0036451936016040783,success
M5.0_T200.0_2600,mass,9.49e+27,1.0,200.0,4.999999595799378,1.006751736989968,54.83114878430178,52.631578947368425,0.001,0.02,0.33,1607446095.163745,62425.361948154954,200.92812265313216,62224.43382550182,44470.76938735461,50585.58787573522,-6114.81848838061,-54735641771494.73,0.6815373005355333,-0.0008030626980477678,-0.0011783107064231749,success
M1.0_T1000.0_2257,mass,1.898e+27,1.0,1000.0,0.9999104234560928,0.6486740958145095,269.162956708878,63.15789473684211,0.17905263157894735,0.02,0.33,869888680.4798551,132721.80489307138,1001.3073488796283,131720.49754419175,4580.732535611458,69425.39456699316,-64844.6620313817,-84230037191.18886,0.2030725591723336,-0.0038822713928446037,-0.019117656312933887,success
M1.0_T500.0_1842,mass,1.898e+27,1.0,500.0,0.9999982238015019,0.9661926666336265,80.06332435491454,63.15789473684211,0.021947368421052632,0.02,0.33,461398588.67316407,53240.41200345924,500.2323287113098,52740.17967474793,2816.811420495499,61173.69258603222,-58356.881165536724,-203519972599.0335,0.23851617484195237,-0.0011416896839248642,-0.004786634217496488,success
M0.3_T1000.0_1154,mass,5.694e+26,1.0,1000.0,0.3001419455153392,0.3173389045496224,94.90495391465764,89.47368421052633,0.29500000000000004,0.02,0.33,422840712.8758857,34641.476432261334,999.9553603546442,33641.52107190669,3917.7765666538776,69209.81041947001,-65292.03385281614,-4758876965.415968,0.36958920720823224,-0.004992322093676863,-0.01350775941588606,unphysical_radius
M0.3_T1000.0_997,mass,5.694e+26,1.0,1000.0,0.3001166847738733,0.43243468397785273,91.67019870140494,47.36842105263158,0.35800000000000004,0.02,0.33,299759300.0360207,60857.24829814181,1000.2950937264152,59856.95320441539,3858.4032699140857,67988.16691683886,-64129.763646924774,-18305602115.92494,0.21634504657968437,-0.0032645760978348088,-0.015089673414974157,success
M0.3_T500.0_642,mass,5.694e+26,1.0,500.0,0.3000033626494176,0.5971164288905149,71.15963982820399,63.15789473684211,0.043000000000000003,0.02,0.33,326498119.0280344,35030.74583208279,500.22053497821287,34530.52529710457,2806.1261164779708,61173.69258603222,-58367.56646955425,-57569275978.61536,0.4364747798021631,-0.0013523766983237063,-0.0030984074244488667,success
M5.0_T500.0_2842,mass,9.49e+27,1.0,500.0,5.000001830196987,1.1274985965896895,28.327024739846195,10.526315789473685,0.006157894736842105,0.02,0.33,889228177.9346012,115395.4876355679,500.60140519896134,114894.88623036894,17162.63022331939,61173.69258603222,-44011.06236271284,-2050021502007.2856,0.09437915908313654,-0.0010873359275892238,-0.01152093256765949,success
M1.0_T1000.0_2274,mass,1.898e+27,1.0,1000.0,1.0000068185562578,0.7017174994311318,253.4846886562117,68.42105263157896,0.14763157894736842,0.02,0.33,852270422.2413057,130913.1355224235,1001.1423067000258,129911.99321572347,4631.2410523611,69425.39456699316,-64794.15351463205,-67913570772.24545,0.17918240088722293,-0.003529980226148873,-0.01970048514067314,success
M1.0_T200.0_1452,mass,1.898e+27,1.0,200.0,0.9999945374095957,0.5848604030419521,246.01272490638445,63.15789473684211,0.1266842105263158,0.02,0.33,922767856.6587653,34015.073899198214,200.5211499548914,33814.552749243325,408.13661570060117,50585.58787573522,-50177.45126003462,-16142839771771.773,0.8890349250297601,-0.0011711322478596953,-0.0013173073575489648,success
M5.0_T500.0_3189,mass,9.49e+27,1.0,500.0,5.000008640434884,1.0173632883184736,280.99701184169544,100.0,0.024210526315789474,0.02,0.33,2982436656.445236,159764.42470076526,500.53334740186125,159263.8913533634,3672.8807554499936,61173.69258603222,-57500.81183058223,-3039067803381.0894,0.5079070221722227,-0.0029484305434217856,-0.005805059616643816,success
M1.0_T500.0_1978,mass,1.898e+27,1.0,500.0,1.0000013912304797,0.5415993151593921,282.3804675102354,94.73684210526316,0.18952631578947368,0.02,0.33,1063080475.6535717,76707.52608394297,500.66153327118985,76206.86455067177,2799.2746801561325,61173.69258603222,-58374.41790587609,-1065344507708.0269,0.6774783120453056,-0.003096130063658068,-0.0045700799695135,success
M5.0_T200.0_2463,mass,9.49e+27,1.0,200.0,4.99999931073868,1.0070918587997642,51.9881471267913,15.789473684210527,0.008736842105263157,0.02,0.33,1504889289.6493883,65920.29019798609,200.73211173687125,65719.55808624922,1219.896809841217,50585.58787573522,-49365.691065894,-56872763252599.875,0.8062993986470609,-0.0007902185580575963,-0.0009800559933240088,success
M1.0_T1000.0_2180,mass,1.898e+27,1.0,1000.0,0.9999938824601687,1.2744658356819938,47.55168508897653,47.36842105263158,0.001,0.02,0.33,261446665.8502884,64895.32966242194,1001.1209712163417,63894.2086912056,61405.22785308059,69425.39456699316,-8020.166713912564,-9205086487.81936,-0.02305682212496172,0.005598647644489978,-0.24281957045714395,success
M5.0_T500.0_2904,mass,9.49e+27,1.0,500.0,4.999996238309595,1.1042786641252995,77.93759539979241,26.315789473684212,0.01131578947368421,0.02,0.33,1340096647.1437483,127850.29955033204,500.73609354872366,127349.56345678332,3604.85514793278,61173.69258603222,-57568.83743809944,-2230358502316.7207,0.20900721290468877,-0.0016629469243512377,-0.007956409260907052,success
M5.0_T1000.0_3308,mass,9.49e+27,1.0,1000.0,5.000002876919255,1.245027599298478,134.30408155256046,26.315789473684212,0.021631578947368422,0.02,0.33,1230541637.065134,207073.07501145525,1001.2446763531624,206071.8303351021,5146.773558730094,69425.39456699316,-64278.621008263064,-165724110147.17545,0.037893616085571784,-0.0027095185844517975,-0.0715032996147196,success
M0.3_T500.0_693,mass,5.694e+26,1.0,500.0,0.3000020504709907,0.35050183770731536,93.31301768658555,73.6842105263158,0.274,0.02,0.33,395360752.6729229,32519.152521586835,500.57439490170805,32018.578126685126,2217.9127744689367,61112.37177235219,-58894.45899788325,-134216873371.19502,0.7110563881114165,-0.00324856729464324,-0.0045686493349304065,unphysical_radius
M0.3_T200.0_36,mass,5.694e+26,1.0,200.0,0.2999988658294396,0.4339215070806671,87.64459105395117,5.2631578947368425,0.337,0.02,0.33,139215664.0433016,16011.678582293498,200.11998505506958,15811.558597238429,133.66076887371125,50039.32710525986,-49905.666336386144,-3343915013032.0513,0.43150951282321065,-0.0009076429174181229,-0.0021034134600642837,success
M1.0_T200.0_1349,mass,1.898e+27,1.0,200.0,1.0000060385095095,0.6754325769572249,195.17931688868742,36.8421052631579,0.09526315789473684,0.02,0.33,695671558.9513187,35257.127820696995,200.27182685969623,35056.8559938373,153.06549898852504,50585.58787573522,-50432.522376746696,-13851763918358.592,0.977888324357536,-0.0008914865576938184,-0.0009116445462006279,success
M1.0_T200.0_1228,mass,1.898e+27,1.0,200.0,1.0000010441486644,0.7481925931526405,153.77406896331837,5.2631578947368425,0.08478947368421053,0.02,0.33,397620061.24966335,34193.244186296426,200.06434499345696,33993.17984130297,229.4957565168224,50585.58787573522,-50356.092119218396,-11571877070697.668,0.943467566126646,-0.0006684937511415661,-0.0007085497956077391,success
M1.0_T200.0_1341,mass,1.898e+27,1.0,200.0,0.9999996455865533,0.9063538374411025,43.99723298779742,36.8421052631579,0.011473684210526316,0.02,0.33,309150904.12529325,24152.014975096114,200.0942967032173,23951.920678392897,16061.541456004918,50585.58787573522,-34524.0464197303,-4794152533632.107,0.7945072445554262,-0.0005222422352272834,-0.0006573158883145349,success
M5.0_T1000.0_3508,mass,9.49e+27,1.0,1000.0,5.000012370288999,1.209374559405043,196.8937749145755,78.94736842105263,0.021631578947368422,0.02,0.33,1868083377.0383413,219933.47242741374,1000.2047612320908,218933.26766618164,5170.8991404464105,69425.39456699316,-64254.495426546746,-179728845414.5427,0.052633460900863585,-0.003422747222521248,-0.06502987194720249,success
M0.3_T500.0_777,mass,5.694e+26,1.0,500.0,,,,94.73684210526316,0.35800000000000004,0.02,0.33,,,,,,,,,,,,solver_returned_none
M5.0_T1000.0_3459,mass,9.49e+27,1.0,1000.0,5.000001992556302,1.0565208564952409,502.635612723746,63.15789473684211,0.05,0.02,0.33,3648854174.4553695,312025.4861506281,1000.0607977719275,311025.42535285617,5219.887898582833,69425.39456699316,-64205.50666841032,-338955894981.30347,0.14664515478638984,-0.005278724111510644,-0.035996580447542774,success
M0.3_T1000.0_836,mass,5.694e+26,1.0,1000.0,0.3000005300969173,0.5492372100207658,87.06268345856903,5.2631578947368425,0.337,0.02,0.33,97751366.44517829,65141.879678555364,1000.0059732501442,64141.87370530522,3967.112185383521,68563.05797690059,-64595.945791517064,-19980948482.51539,0.09843475559600479,-0.001943028133873976,-0.01973924882638545,success
M1.0_T500.0_1731,mass,1.898e+27,1.0,500.0,0.9999974936617216,0.7147055656597671,214.18934197624768,31.578947368421055,0.11621052631578947,0.02,0.33,655547663.6102169,78435.44071241622,500.6142486410523,77934.82646377517,2933.189984656516,61173.69258603222,-58240.50260137571,-695366938465.2224,0.6172739953840436,-0.0018609159996882307,-0.003014732539527187,success
