trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,P_center_bar,Iron_Fraction,status
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.05040011387963057,0.45950306579344496,14.950385433581877,10041261.49377975,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.03511363889064718,0.4115947190627804,10.740573542202734,7438364.21655636,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.028975520826165127,0.35304031311898754,9.057284785865297,6402093.622442429,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02534772769627265,0.23706037987623946,8.036806819199187,5939423.753143621,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025521809566785795,0.2377711657529692,8.09102638329275,5983668.605592267,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025699910799704295,0.2384858098147363,8.146497818603518,6028467.842652885,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.02570651379093748,0.23851273556387478,8.14855438718973,6030120.775499969,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.025709288725831093,0.238522912230446,8.149418668808908,6030815.058775739,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09865126196469007,0.4947101792795971,28.37204933373885,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09865126196469007,0.4947101792795971,28.37204933373885,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.09862719894354349,0.4947310297598896,28.363866953505365,19062839.041630194,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.03433003355187854,0.40691983367149054,10.528789939501912,7256856.423828847,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.03432935712730129,0.40695567778238106,10.52880701368864,7256020.99544966,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.10069231761033888,0.49894109291394084,28.845187986716674,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.10069231761033888,0.49894109291394084,28.845187986716674,19068916.216480773,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.10066972988582189,0.4989731793101636,28.83918439006304,19062669.048857577,0.33,success_intermediate
